field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
131129	Source of report of H00 (hordeolum and chalazion)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H00, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "hordeolum and chalazion".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	12854	12854	565.5	0
131130	Date H01 first reported (other inflammation of eyelid)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H01. The code corresponds to "other inflammation of eyelid". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	5563	5563	566	0
131131	Source of report of H01 (other inflammation of eyelid)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H01, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other inflammation of eyelid".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	5563	5563	566.5	0
131132	Date H02 first reported (other disorders of eyelid)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H02. The code corresponds to "other disorders of eyelid". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	13442	13442	567	0
131133	Source of report of H02 (other disorders of eyelid)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H02, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of eyelid".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	13442	13442	567.5	0
131134	Date H03 first reported (disorders of eyelid in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H03. The code corresponds to "disorders of eyelid in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	90	90	568	0
131135	Source of report of H03 (disorders of eyelid in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H03, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of eyelid in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	90	90	568.5	0
131136	Date H04 first reported (disorders of lachrymal system)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H04. The code corresponds to "disorders of lachrymal system". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-26	15635	15635	569	0
131137	Source of report of H04 (disorders of lachrymal system)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H04, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of lachrymal system".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-26	15635	15635	569.5	0
131138	Date H05 first reported (disorders of orbit)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H05. The code corresponds to "disorders of orbit". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	1196	1196	570	0
131139	Source of report of H05 (disorders of orbit)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H05, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of orbit".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	1196	1196	570.5	0
131140	Date H06 first reported (disorders of lachrymal system and orbit in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H06. The code corresponds to "disorders of lachrymal system and orbit in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	214	214	571	0
131141	Source of report of H06 (disorders of lachrymal system and orbit in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H06, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of lachrymal system and orbit in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	214	214	571.5	0
131142	Date H10 first reported (conjunctivitis)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H10. The code corresponds to "conjunctivitis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	23797	23797	572	0
131143	Source of report of H10 (conjunctivitis)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H10, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "conjunctivitis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	23797	23797	572.5	0
131144	Date H11 first reported (other disorders of conjunctiva)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H11. The code corresponds to "other disorders of conjunctiva". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	8768	8768	573	0
131145	Source of report of H11 (other disorders of conjunctiva)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H11, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of conjunctiva".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	8768	8768	573.5	0
131146	Date H13 first reported (disorders of conjunctiva in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H13. The code corresponds to "disorders of conjunctiva in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	154	154	574	0
131147	Source of report of H13 (disorders of conjunctiva in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H13, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of conjunctiva in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	154	154	574.5	0
131148	Date H15 first reported (disorders of sclera)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H15. The code corresponds to "disorders of sclera". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	1319	1319	575	0
131149	Source of report of H15 (disorders of sclera)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H15, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of sclera".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	1319	1319	575.5	0
131150	Date H16 first reported (keratitis)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H16. The code corresponds to "keratitis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	1733	1733	576	0
131151	Source of report of H16 (keratitis)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H16, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "keratitis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	1733	1733	576.5	0
131152	Date H17 first reported (corneal scars and opacities)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H17. The code corresponds to "corneal scars and opacities". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	499	499	577	0
131153	Source of report of H17 (corneal scars and opacities)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H17, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "corneal scars and opacities".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	499	499	577.5	0
131154	Date H18 first reported (other disorders of cornea)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H18. The code corresponds to "other disorders of cornea". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	4049	4049	578	0
131155	Source of report of H18 (other disorders of cornea)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H18, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of cornea".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	4049	4049	578.5	0
131156	Date H19 first reported (disorders of sclera and cornea in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H19. The code corresponds to "disorders of sclera and cornea in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	194	194	579	0
131157	Source of report of H19 (disorders of sclera and cornea in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H19, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of sclera and cornea in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	194	194	579.5	0
131158	Date H20 first reported (iridocyclitis)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H20. The code corresponds to "iridocyclitis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-07	2889	2889	580	0
131159	Source of report of H20 (iridocyclitis)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H20, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "iridocyclitis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-07	2889	2889	580.5	0
131160	Date H21 first reported (other disorders of iris and ciliary body)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H21. The code corresponds to "other disorders of iris and ciliary body". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	1191	1191	581	0
131161	Source of report of H21 (other disorders of iris and ciliary body)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H21, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of iris and ciliary body".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	1191	1191	581.5	0
131162	Date H22 first reported (disorders of iris and ciliary body in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H22. The code corresponds to "disorders of iris and ciliary body in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	70	70	582	0
131163	Source of report of H22 (disorders of iris and ciliary body in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H22, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of iris and ciliary body in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	70	70	582.5	0
131164	Date H25 first reported (senile cataract)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H25. The code corresponds to "senile cataract". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	28110	28110	583	0
131165	Source of report of H25 (senile cataract)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H25, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "senile cataract".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	28110	28110	583.5	0
131166	Date H26 first reported (other cataract)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H26. The code corresponds to "other cataract". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-26	44320	44320	584	0
131167	Source of report of H26 (other cataract)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H26, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other cataract".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-26	44320	44320	584.5	0
131168	Date H27 first reported (other disorders of lens)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H27. The code corresponds to "other disorders of lens". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	650	650	585	0
131169	Source of report of H27 (other disorders of lens)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H27, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of lens".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	650	650	585.5	0
131170	Date H28 first reported (cataract and other disorders of lens in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H28. The code corresponds to "cataract and other disorders of lens in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	87	87	586	0
131171	Source of report of H28 (cataract and other disorders of lens in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H28, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "cataract and other disorders of lens in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	87	87	586.5	0
131172	Date H30 first reported (chorioretinal inflammation)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H30. The code corresponds to "chorioretinal inflammation". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	243	243	587	0
131173	Source of report of H30 (chorioretinal inflammation)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H30, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "chorioretinal inflammation".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	243	243	587.5	0
131174	Date H31 first reported (other disorders of choroid)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H31. The code corresponds to "other disorders of choroid". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	889	889	588	0
131175	Source of report of H31 (other disorders of choroid)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H31, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of choroid".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	889	889	588.5	0
131176	Date H32 first reported (chorioretinal disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H32. The code corresponds to "chorioretinal disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-10-20	15	15	589	0
131177	Source of report of H32 (chorioretinal disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H32, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "chorioretinal disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2020-10-20	15	15	589.5	0
131178	Date H33 first reported (retinal detachments and breaks)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H33. The code corresponds to "retinal detachments and breaks". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	7329	7329	590	0
131179	Source of report of H33 (retinal detachments and breaks)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H33, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "retinal detachments and breaks".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	7329	7329	590.5	0
131180	Date H34 first reported (retinal vascular occlusions)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H34. The code corresponds to "retinal vascular occlusions". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	2393	2393	591	0
131181	Source of report of H34 (retinal vascular occlusions)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H34, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "retinal vascular occlusions".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	2393	2393	591.5	0
131182	Date H35 first reported (other retinal disorders)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H35. The code corresponds to "other retinal disorders". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-04-26	15809	15809	592	0
131183	Source of report of H35 (other retinal disorders)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H35, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other retinal disorders".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-04-26	15809	15809	592.5	0
131184	Date H36 first reported (retinal disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H36. The code corresponds to "retinal disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	4427	4427	593	0
131185	Source of report of H36 (retinal disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H36, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "retinal disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	4427	4427	593.5	0
131186	Date H40 first reported (glaucoma)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H40. The code corresponds to "glaucoma". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-29	18464	18464	594	0
131187	Source of report of H40 (glaucoma)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H40, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "glaucoma".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-29	18464	18464	594.5	0
131188	Date H42 first reported (glaucoma in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H42. The code corresponds to "glaucoma in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2019-08-22	7	7	595	0
131189	Source of report of H42 (glaucoma in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H42, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "glaucoma in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2019-08-22	7	7	595.5	0
131190	Date H43 first reported (disorders of vitreous body)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H43. The code corresponds to "disorders of vitreous body". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	11250	11250	596	0
131191	Source of report of H43 (disorders of vitreous body)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H43, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of vitreous body".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	11250	11250	596.5	0
131192	Date H44 first reported (disorders of globe)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H44. The code corresponds to "disorders of globe". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	2124	2124	597	0
131193	Source of report of H44 (disorders of globe)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H44, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of globe".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	2124	2124	597.5	0
131194	Date H45 first reported (disorders of vitreous body and globe in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H45. The code corresponds to "disorders of vitreous body and globe in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-10-20	22	22	598	0
131195	Source of report of H45 (disorders of vitreous body and globe in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H45, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of vitreous body and globe in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2020-10-20	22	22	598.5	0
131196	Date H46 first reported (optic neuritis)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H46. The code corresponds to "optic neuritis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	534	534	599	0
131197	Source of report of H46 (optic neuritis)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H46, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "optic neuritis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	534	534	599.5	0
131198	Date H47 first reported (other disorders of optic [2nd] nerve and visual pathways)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H47. The code corresponds to "other disorders of optic [2nd] nerve and visual pathways". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	1548	1548	600	0
131199	Source of report of H47 (other disorders of optic [2nd] nerve and visual pathways)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H47, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of optic [2nd] nerve and visual pathways".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	1548	1548	600.5	0
131200	Date H48 first reported (disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H48. The code corresponds to "disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	15	15	601	0
131201	Source of report of H48 (disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H48, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	15	15	601.5	0
131202	Date H49 first reported (paralytic strabismus)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H49. The code corresponds to "paralytic strabismus". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	843	843	602	0
131203	Source of report of H49 (paralytic strabismus)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H49, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "paralytic strabismus".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	843	843	602.5	0
131204	Date H50 first reported (other strabismus)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H50. The code corresponds to "other strabismus". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	2618	2618	603	0
131205	Source of report of H50 (other strabismus)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H50, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other strabismus".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	2618	2618	603.5	0
131206	Date H51 first reported (other disorders of binocular movement)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H51. The code corresponds to "other disorders of binocular movement". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	248	248	604	0
131207	Source of report of H51 (other disorders of binocular movement)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H51, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of binocular movement".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	248	248	604.5	0
131208	Date H52 first reported (disorders of refraction and accommodation)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H52. The code corresponds to "disorders of refraction and accommodation". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	10052	10052	605	0
131209	Source of report of H52 (disorders of refraction and accommodation)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H52, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of refraction and accommodation".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	10052	10052	605.5	0
131210	Date H53 first reported (visual disturbances)	0	3	0	51	0	0	3	0	0	0		2407	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 H53. The code corresponds to "visual disturbances". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	12974	12974	606	0
131211	Source of report of H53 (visual disturbances)	0	3	0	21	11	0	3	0	0	0		2407	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 H53, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "visual disturbances".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	12974	12974	606.5	0
